
Training Epoch: [1 | 200] LR: 0.050000
[epoch: 1] (1/391) | Loss: 2.6139 | top1: 11.7188 | top5: 55.4688 
[epoch: 5] (121/391) | Loss: 0.7451 | top1: 75.9298 | top5: 98.5408 
[epoch: 5] (131/391) | Loss: 0.7472 | top1: 75.8469 | top5: 98.5389 
[epoch: 5] (141/391) | Loss: 0.7478 | top1: 75.8699 | top5: 98.5428 
[epoch: 5] (151/391) | Loss: 0.7481 | top1: 75.9054 | top5: 98.5617 
[epoch: 5] (161/391) | Loss: 0.7481 | top1: 75.9948 | top5: 98.5782 
[epoch: 5] (171/391) | Loss: 0.7496 | top1: 75.9229 | top5: 98.6020 
[epoch: 5] (181/391) | Loss: 0.7493 | top1: 76.0143 | top5: 98.5886 
[epoch: 5] (191/391) | Loss: 0.7492 | top1: 75.9939 | top5: 98.6134 
[epoch: 5] (201/391) | Loss: 0.7504 | top1: 76.0378 | top5: 98.6046 
[epoch: 5] (211/391) | Loss: 0.7513 | top1: 76.0145 | top5: 98.5930 
[epoch: 5] (221/391) | Loss: 0.7510 | top1: 76.0499 | top5: 98.5966 
[epoch: 5] (231/391) | Loss: 0.7498 | top1: 76.0586 | top5: 98.5897 
[epoch: 5] (241/391) | Loss: 0.7498 | top1: 76.0925 | top5: 98.5769 
[epoch: 5] (251/391) | Loss: 0.7496 | top1: 76.0863 | top5: 98.5402 
[epoch: 5] (261/391) | Loss: 0.7508 | top1: 76.0626 | top5: 98.5483 
[epoch: 5] (271/391) | Loss: 0.7515 | top1: 76.0263 | top5: 98.5528 
[epoch: 5] (281/391) | Loss: 0.7515 | top1: 76.0787 | top5: 98.5404 
[epoch: 5] (291/391) | Loss: 0.7513 | top1: 76.1491 | top5: 98.5449 
[epoch: 5] (301/391) | Loss: 0.7502 | top1: 76.2017 | top5: 98.5439 
[epoch: 5] (311/391) | Loss: 0.7494 | top1: 76.2535 | top5: 98.5455 
[epoch: 5] (321/391) | Loss: 0.7511 | top1: 76.1999 | top5: 98.5373 
[epoch: 5] (331/391) | Loss: 0.7518 | top1: 76.1613 | top5: 98.5390 
[epoch: 5] (341/391) | Loss: 0.7513 | top1: 76.1661 | top5: 98.5521 
[epoch: 5] (351/391) | Loss: 0.7519 | top1: 76.1285 | top5: 98.5532 
[epoch: 5] (361/391) | Loss: 0.7538 | top1: 76.0388 | top5: 98.5435 
[epoch: 5] (371/391) | Loss: 0.7532 | top1: 76.0676 | top5: 98.5386 
[epoch: 5] (381/391) | Loss: 0.7540 | top1: 76.0519 | top5: 98.5503 
[epoch: 5] (391/391) | Loss: 0.7548 | top1: 76.0420 | top5: 98.5460 

Training Epoch: [6 | 200] LR: 0.050000
[epoch: 6] (1/391) | Loss: 0.6115 | top1: 80.4688 | top5: 100.0000 
[epoch: 6] (11/391) | Loss: 0.6391 | top1: 80.5398 | top5: 99.1477 
[epoch: 6] (21/391) | Loss: 0.6212 | top1: 81.2500 | top5: 99.1443 
[epoch: 6] (31/391) | Loss: 0.6349 | top1: 80.6956 | top5: 99.1431 
[epoch: 6] (41/391) | Loss: 0.6358 | top1: 80.6402 | top5: 98.9901 
[epoch: 6] (51/391) | Loss: 0.6277 | top1: 81.0202 | top5: 99.0656 
[epoch: 6] (61/391) | Loss: 0.6249 | top1: 81.1732 | top5: 99.0779 
[epoch: 6] (71/391) | Loss: 0.6302 | top1: 81.2830 | top5: 99.1197 
[epoch: 6] (81/391) | Loss: 0.6347 | top1: 81.2211 | top5: 99.0934 
[epoch: 6] (91/391) | Loss: 0.6372 | top1: 81.2071 | top5: 99.0814 
[epoch: 6] (101/391) | Loss: 0.6414 | top1: 81.0412 | top5: 99.0873 
[epoch: 6] (111/391) | Loss: 0.6419 | top1: 81.1303 | top5: 99.0921 
[epoch: 6] (121/391) | Loss: 0.6385 | top1: 81.1467 | top5: 99.1090 
[epoch: 6] (131/391) | Loss: 0.6390 | top1: 81.2023 | top5: 99.1233 
[epoch: 6] (141/391) | Loss: 0.6388 | top1: 81.1226 | top5: 99.0969 
[epoch: 6] (151/391) | Loss: 0.6375 | top1: 81.1879 | top5: 99.0687 
[epoch: 6] (161/391) | Loss: 0.6363 | top1: 81.2354 | top5: 99.0829 
[epoch: 6] (171/391) | Loss: 0.6393 | top1: 81.0353 | top5: 99.0451 
[epoch: 6] (181/391) | Loss: 0.6397 | top1: 81.0428 | top5: 99.0418 
[epoch: 6] (191/391) | Loss: 0.6394 | top1: 81.0537 | top5: 99.0592 
[epoch: 6] (201/391) | Loss: 0.6413 | top1: 80.9740 | top5: 99.0555 
[epoch: 6] (211/391) | Loss: 0.6394 | top1: 80.9353 | top5: 99.0706 
[epoch: 6] (221/391) | Loss: 0.6409 | top1: 80.8611 | top5: 99.0526 
[epoch: 6] (231/391) | Loss: 0.6437 | top1: 80.8002 | top5: 99.0429 
[epoch: 6] (241/391) | Loss: 0.6454 | top1: 80.6989 | top5: 99.0437 
[epoch: 6] (251/391) | Loss: 0.6460 | top1: 80.6493 | top5: 99.0351 
[epoch: 6] (261/391) | Loss: 0.6463 | top1: 80.5675 | top5: 99.0272 
[epoch: 6] (271/391) | Loss: 0.6472 | top1: 80.5062 | top5: 99.0342 
[epoch: 6] (281/391) | Loss: 0.6487 | top1: 80.4493 | top5: 99.0130 
[epoch: 6] (291/391) | Loss: 0.6492 | top1: 80.4177 | top5: 99.0120 
[epoch: 6] (301/391) | Loss: 0.6500 | top1: 80.3857 | top5: 99.0137 
[epoch: 6] (311/391) | Loss: 0.6509 | top1: 80.3231 | top5: 99.0102 
[epoch: 6] (321/391) | Loss: 0.6533 | top1: 80.2716 | top5: 99.0070 
[epoch: 6] (331/391) | Loss: 0.6538 | top1: 80.2186 | top5: 98.9922 
[epoch: 6] (341/391) | Loss: 0.6522 | top1: 80.2465 | top5: 98.9919 
[epoch: 6] (351/391) | Loss: 0.6519 | top1: 80.2796 | top5: 98.9917 
[epoch: 6] (361/391) | Loss: 0.6511 | top1: 80.3367 | top5: 98.9894 
[epoch: 6] (371/391) | Loss: 0.6517 | top1: 80.3108 | top5: 98.9766 
[epoch: 6] (381/391) | Loss: 0.6528 | top1: 80.2904 | top5: 98.9727 
[epoch: 6] (391/391) | Loss: 0.6550 | top1: 80.2400 | top5: 98.9600 

Training Epoch: [7 | 200] LR: 0.050000
[epoch: 7] (1/391) | Loss: 0.5034 | top1: 86.7188 | top5: 100.0000 
[epoch: 7] (11/391) | Loss: 0.5494 | top1: 84.1619 | top5: 99.7159 
[epoch: 7] (21/391) | Loss: 0.5345 | top1: 84.5982 | top5: 99.7024 
[epoch: 7] (31/391) | Loss: 0.5321 | top1: 85.4335 | top5: 99.5968 
[epoch: 7] (41/391) | Loss: 0.5266 | top1: 85.4992 | top5: 99.6189 
[epoch: 7] (51/391) | Loss: 0.5237 | top1: 85.5086 | top5: 99.5864 
[epoch: 7] (61/391) | Loss: 0.5341 | top1: 84.8745 | top5: 99.5389 
[epoch: 7] (71/391) | Loss: 0.5340 | top1: 84.9582 | top5: 99.4828 
[epoch: 7] (81/391) | Loss: 0.5346 | top1: 84.7222 | top5: 99.4888 
[epoch: 7] (91/391) | Loss: 0.5371 | top1: 84.6240 | top5: 99.4935 
[epoch: 7] (101/391) | Loss: 0.5420 | top1: 84.4369 | top5: 99.4663 
[epoch: 7] (111/391) | Loss: 0.5467 | top1: 84.3891 | top5: 99.4229 
[epoch: 7] (121/391) | Loss: 0.5498 | top1: 84.3427 | top5: 99.4254 
[epoch: 7] (131/391) | Loss: 0.5527 | top1: 84.3392 | top5: 99.4215 
[epoch: 7] (141/391) | Loss: 0.5563 | top1: 84.1257 | top5: 99.3794 
[epoch: 7] (151/391) | Loss: 0.5586 | top1: 83.9094 | top5: 99.3481 
[epoch: 7] (161/391) | Loss: 0.5560 | top1: 83.9528 | top5: 99.3595 
[epoch: 7] (171/391) | Loss: 0.5579 | top1: 83.8953 | top5: 99.3604 
[epoch: 7] (181/391) | Loss: 0.5574 | top1: 83.7794 | top5: 99.3267 
[epoch: 7] (191/391) | Loss: 0.5582 | top1: 83.7451 | top5: 99.3210 
[epoch: 7] (201/391) | Loss: 0.5617 | top1: 83.6171 | top5: 99.3159 
[epoch: 7] (211/391) | Loss: 0.5650 | top1: 83.5641 | top5: 99.3039 
[epoch: 7] (221/391) | Loss: 0.5681 | top1: 83.4347 | top5: 99.3071 
[epoch: 7] (231/391) | Loss: 0.5702 | top1: 83.3164 | top5: 99.3033 
[epoch: 7] (241/391) | Loss: 0.5724 | top1: 83.2988 | top5: 99.2998 
[epoch: 7] (251/391) | Loss: 0.5736 | top1: 83.2669 | top5: 99.2997 
[epoch: 7] (261/391) | Loss: 0.5762 | top1: 83.1507 | top5: 99.2906 
[epoch: 7] (271/391) | Loss: 0.5761 | top1: 83.0777 | top5: 99.2937 
[epoch: 7] (281/391) | Loss: 0.5756 | top1: 83.1072 | top5: 99.2883 
[epoch: 7] (291/391) | Loss: 0.5757 | top1: 83.0917 | top5: 99.2832 
[epoch: 7] (301/391) | Loss: 0.5759 | top1: 83.0721 | top5: 99.2914 
[epoch: 7] (311/391) | Loss: 0.5784 | top1: 82.9858 | top5: 99.2790 
[epoch: 7] (321/391) | Loss: 0.5799 | top1: 82.9658 | top5: 99.2893 
[epoch: 7] (331/391) | Loss: 0.5811 | top1: 82.8904 | top5: 99.2801 
[epoch: 7] (341/391) | Loss: 0.5844 | top1: 82.7896 | top5: 99.2646 
[epoch: 7] (351/391) | Loss: 0.5855 | top1: 82.7947 | top5: 99.2633 
[epoch: 7] (361/391) | Loss: 0.5881 | top1: 82.6610 | top5: 99.2426 
[epoch: 7] (371/391) | Loss: 0.5887 | top1: 82.6461 | top5: 99.2440 
[epoch: 7] (381/391) | Loss: 0.5887 | top1: 82.6259 | top5: 99.2475 
[epoch: 7] (391/391) | Loss: 0.5905 | top1: 82.5560 | top5: 99.2440 

Training Epoch: [8 | 200] LR: 0.050000
[epoch: 8] (1/391) | Loss: 0.4875 | top1: 83.5938 | top5: 99.2188 
[epoch: 8] (11/391) | Loss: 0.5088 | top1: 82.6705 | top5: 98.8636 
[epoch: 8] (21/391) | Loss: 0.4753 | top1: 84.5238 | top5: 99.3304 
[epoch: 8] (31/391) | Loss: 0.4765 | top1: 85.4587 | top5: 99.4708 
[epoch: 8] (41/391) | Loss: 0.4761 | top1: 86.0899 | top5: 99.4855 
[epoch: 8] (51/391) | Loss: 0.4795 | top1: 85.8609 | top5: 99.4945 
[epoch: 8] (61/391) | Loss: 0.4738 | top1: 86.1424 | top5: 99.5517 
[epoch: 8] (71/391) | Loss: 0.4789 | top1: 86.3006 | top5: 99.5268 
[epoch: 8] (81/391) | Loss: 0.4848 | top1: 86.3329 | top5: 99.5274 
[epoch: 8] (91/391) | Loss: 0.4882 | top1: 86.3496 | top5: 99.5450 
[epoch: 8] (101/391) | Loss: 0.4874 | top1: 86.2005 | top5: 99.5204 
[epoch: 8] (111/391) | Loss: 0.4943 | top1: 85.9727 | top5: 99.4581 
[epoch: 8] (121/391) | Loss: 0.4958 | top1: 85.9117 | top5: 99.4641 
[epoch: 8] (131/391) | Loss: 0.4992 | top1: 85.8182 | top5: 99.4633 
[epoch: 8] (141/391) | Loss: 0.5018 | top1: 85.6937 | top5: 99.4736 
[epoch: 8] (151/391) | Loss: 0.5050 | top1: 85.6529 | top5: 99.4619 
[epoch: 8] (161/391) | Loss: 0.5042 | top1: 85.6900 | top5: 99.4711 
[epoch: 8] (171/391) | Loss: 0.5054 | top1: 85.6771 | top5: 99.4655 
[epoch: 8] (181/391) | Loss: 0.5087 | top1: 85.6656 | top5: 99.4561 
[epoch: 8] (191/391) | Loss: 0.5117 | top1: 85.6430 | top5: 99.4519 
[epoch: 8] (201/391) | Loss: 0.5126 | top1: 85.6421 | top5: 99.4520 
[epoch: 8] (211/391) | Loss: 0.5113 | top1: 85.6820 | top5: 99.4705 
[epoch: 8] (221/391) | Loss: 0.5111 | top1: 85.6512 | top5: 99.4803 
[epoch: 8] (231/391) | Loss: 0.5138 | top1: 85.5892 | top5: 99.4690 
[epoch: 8] (241/391) | Loss: 0.5157 | top1: 85.5355 | top5: 99.4586 
