
Training Epoch: [1 | 200] LR: 0.000100
[epoch: 1] (1/469) | Loss: 2.7097 | top1: 7.8125 | top5: 43.7500 
[epoch: 2] (211/469) | Loss: 0.0369 | top1: 99.4631 | top5: 99.9889 
[epoch: 2] (221/469) | Loss: 0.0368 | top1: 99.4627 | top5: 99.9894 
[epoch: 2] (231/469) | Loss: 0.0365 | top1: 99.4690 | top5: 99.9899 
[epoch: 2] (241/469) | Loss: 0.0369 | top1: 99.4619 | top5: 99.9903 
[epoch: 2] (251/469) | Loss: 0.0371 | top1: 99.4615 | top5: 99.9907 
[epoch: 2] (261/469) | Loss: 0.0378 | top1: 99.4492 | top5: 99.9910 
[epoch: 2] (271/469) | Loss: 0.0375 | top1: 99.4551 | top5: 99.9914 
[epoch: 2] (281/469) | Loss: 0.0385 | top1: 99.4356 | top5: 99.9917 
[epoch: 2] (291/469) | Loss: 0.0390 | top1: 99.4389 | top5: 99.9919 
[epoch: 2] (301/469) | Loss: 0.0387 | top1: 99.4498 | top5: 99.9922 
[epoch: 2] (311/469) | Loss: 0.0384 | top1: 99.4599 | top5: 99.9925 
[epoch: 2] (321/469) | Loss: 0.0386 | top1: 99.4548 | top5: 99.9927 
[epoch: 2] (331/469) | Loss: 0.0385 | top1: 99.4548 | top5: 99.9929 
[epoch: 2] (341/469) | Loss: 0.0386 | top1: 99.4501 | top5: 99.9931 
[epoch: 2] (351/469) | Loss: 0.0386 | top1: 99.4547 | top5: 99.9933 
[epoch: 2] (361/469) | Loss: 0.0392 | top1: 99.4460 | top5: 99.9935 
[epoch: 2] (371/469) | Loss: 0.0393 | top1: 99.4462 | top5: 99.9937 
[epoch: 2] (381/469) | Loss: 0.0392 | top1: 99.4484 | top5: 99.9938 
[epoch: 2] (391/469) | Loss: 0.0393 | top1: 99.4465 | top5: 99.9940 
[epoch: 2] (401/469) | Loss: 0.0393 | top1: 99.4467 | top5: 99.9942 
[epoch: 2] (411/469) | Loss: 0.0394 | top1: 99.4431 | top5: 99.9943 
[epoch: 2] (421/469) | Loss: 0.0395 | top1: 99.4433 | top5: 99.9944 
[epoch: 2] (431/469) | Loss: 0.0393 | top1: 99.4471 | top5: 99.9946 
[epoch: 2] (441/469) | Loss: 0.0396 | top1: 99.4420 | top5: 99.9947 
[epoch: 2] (451/469) | Loss: 0.0395 | top1: 99.4422 | top5: 99.9948 
[epoch: 2] (461/469) | Loss: 0.0398 | top1: 99.4391 | top5: 99.9949 

Training Epoch: [3 | 200] LR: 0.000100
[epoch: 3] (1/469) | Loss: 0.0291 | top1: 100.0000 | top5: 100.0000 
[epoch: 3] (11/469) | Loss: 0.0317 | top1: 99.6449 | top5: 100.0000 
[epoch: 3] (21/469) | Loss: 0.0269 | top1: 99.7768 | top5: 100.0000 
[epoch: 3] (31/469) | Loss: 0.0267 | top1: 99.7984 | top5: 100.0000 
[epoch: 3] (41/469) | Loss: 0.0265 | top1: 99.7523 | top5: 100.0000 
[epoch: 3] (51/469) | Loss: 0.0243 | top1: 99.7702 | top5: 100.0000 
[epoch: 3] (61/469) | Loss: 0.0239 | top1: 99.7823 | top5: 100.0000 
[epoch: 3] (71/469) | Loss: 0.0229 | top1: 99.8019 | top5: 100.0000 
[epoch: 3] (81/469) | Loss: 0.0227 | top1: 99.7975 | top5: 100.0000 
[epoch: 3] (91/469) | Loss: 0.0221 | top1: 99.8025 | top5: 100.0000 
[epoch: 3] (101/469) | Loss: 0.0225 | top1: 99.8066 | top5: 100.0000 
[epoch: 3] (111/469) | Loss: 0.0221 | top1: 99.8170 | top5: 100.0000 
[epoch: 3] (121/469) | Loss: 0.0222 | top1: 99.8063 | top5: 100.0000 
[epoch: 3] (131/469) | Loss: 0.0219 | top1: 99.8032 | top5: 100.0000 
[epoch: 3] (141/469) | Loss: 0.0218 | top1: 99.8005 | top5: 100.0000 
[epoch: 3] (151/469) | Loss: 0.0216 | top1: 99.8137 | top5: 100.0000 
[epoch: 3] (161/469) | Loss: 0.0212 | top1: 99.8059 | top5: 100.0000 
[epoch: 3] (171/469) | Loss: 0.0213 | top1: 99.8081 | top5: 100.0000 
[epoch: 3] (181/469) | Loss: 0.0212 | top1: 99.8101 | top5: 100.0000 
[epoch: 3] (191/469) | Loss: 0.0211 | top1: 99.8078 | top5: 100.0000 
[epoch: 3] (201/469) | Loss: 0.0215 | top1: 99.8018 | top5: 100.0000 
[epoch: 3] (211/469) | Loss: 0.0213 | top1: 99.8075 | top5: 100.0000 
[epoch: 3] (221/469) | Loss: 0.0212 | top1: 99.8091 | top5: 100.0000 
[epoch: 3] (231/469) | Loss: 0.0223 | top1: 99.7937 | top5: 100.0000 
[epoch: 3] (241/469) | Loss: 0.0221 | top1: 99.7958 | top5: 100.0000 
[epoch: 3] (251/469) | Loss: 0.0218 | top1: 99.8008 | top5: 100.0000 
[epoch: 3] (261/469) | Loss: 0.0219 | top1: 99.8084 | top5: 100.0000 
[epoch: 3] (271/469) | Loss: 0.0222 | top1: 99.7953 | top5: 100.0000 
[epoch: 3] (281/469) | Loss: 0.0228 | top1: 99.7804 | top5: 99.9972 
[epoch: 3] (291/469) | Loss: 0.0230 | top1: 99.7691 | top5: 99.9973 
[epoch: 3] (301/469) | Loss: 0.0230 | top1: 99.7716 | top5: 99.9974 
[epoch: 3] (311/469) | Loss: 0.0234 | top1: 99.7689 | top5: 99.9975 
[epoch: 3] (321/469) | Loss: 0.0234 | top1: 99.7639 | top5: 99.9951 
[epoch: 3] (331/469) | Loss: 0.0236 | top1: 99.7593 | top5: 99.9953 
[epoch: 3] (341/469) | Loss: 0.0239 | top1: 99.7526 | top5: 99.9954 
[epoch: 3] (351/469) | Loss: 0.0238 | top1: 99.7552 | top5: 99.9955 
[epoch: 3] (361/469) | Loss: 0.0241 | top1: 99.7490 | top5: 99.9957 
[epoch: 3] (371/469) | Loss: 0.0244 | top1: 99.7473 | top5: 99.9958 
[epoch: 3] (381/469) | Loss: 0.0246 | top1: 99.7375 | top5: 99.9959 
[epoch: 3] (391/469) | Loss: 0.0244 | top1: 99.7442 | top5: 99.9960 
[epoch: 3] (401/469) | Loss: 0.0245 | top1: 99.7409 | top5: 99.9961 
[epoch: 3] (411/469) | Loss: 0.0245 | top1: 99.7415 | top5: 99.9962 
[epoch: 3] (421/469) | Loss: 0.0246 | top1: 99.7365 | top5: 99.9963 
[epoch: 3] (431/469) | Loss: 0.0246 | top1: 99.7390 | top5: 99.9964 
[epoch: 3] (441/469) | Loss: 0.0245 | top1: 99.7396 | top5: 99.9965 
[epoch: 3] (451/469) | Loss: 0.0246 | top1: 99.7419 | top5: 99.9965 
[epoch: 3] (461/469) | Loss: 0.0249 | top1: 99.7407 | top5: 99.9966 

Training Epoch: [4 | 200] LR: 0.000100
[epoch: 4] (1/469) | Loss: 0.0051 | top1: 100.0000 | top5: 100.0000 
[epoch: 4] (11/469) | Loss: 0.0186 | top1: 99.8580 | top5: 100.0000 
[epoch: 4] (21/469) | Loss: 0.0179 | top1: 99.8140 | top5: 100.0000 
[epoch: 4] (31/469) | Loss: 0.0154 | top1: 99.8236 | top5: 100.0000 
[epoch: 4] (41/469) | Loss: 0.0143 | top1: 99.8666 | top5: 100.0000 
[epoch: 4] (51/469) | Loss: 0.0143 | top1: 99.8775 | top5: 100.0000 
[epoch: 4] (61/469) | Loss: 0.0144 | top1: 99.8719 | top5: 100.0000 
[epoch: 4] (71/469) | Loss: 0.0154 | top1: 99.8680 | top5: 100.0000 
[epoch: 4] (81/469) | Loss: 0.0148 | top1: 99.8746 | top5: 100.0000 
[epoch: 4] (91/469) | Loss: 0.0144 | top1: 99.8712 | top5: 100.0000 
[epoch: 4] (101/469) | Loss: 0.0148 | top1: 99.8762 | top5: 100.0000 
[epoch: 4] (111/469) | Loss: 0.0149 | top1: 99.8663 | top5: 100.0000 
[epoch: 4] (121/469) | Loss: 0.0145 | top1: 99.8773 | top5: 100.0000 
[epoch: 4] (131/469) | Loss: 0.0139 | top1: 99.8867 | top5: 100.0000 
[epoch: 4] (141/469) | Loss: 0.0140 | top1: 99.8947 | top5: 100.0000 
[epoch: 4] (151/469) | Loss: 0.0141 | top1: 99.8862 | top5: 100.0000 
[epoch: 4] (161/469) | Loss: 0.0147 | top1: 99.8787 | top5: 100.0000 
[epoch: 4] (171/469) | Loss: 0.0145 | top1: 99.8766 | top5: 100.0000 
[epoch: 4] (181/469) | Loss: 0.0148 | top1: 99.8791 | top5: 100.0000 
[epoch: 4] (191/469) | Loss: 0.0151 | top1: 99.8773 | top5: 100.0000 
[epoch: 4] (201/469) | Loss: 0.0159 | top1: 99.8756 | top5: 100.0000 
[epoch: 4] (211/469) | Loss: 0.0158 | top1: 99.8778 | top5: 100.0000 
[epoch: 4] (221/469) | Loss: 0.0162 | top1: 99.8727 | top5: 100.0000 
[epoch: 4] (231/469) | Loss: 0.0168 | top1: 99.8613 | top5: 100.0000 
[epoch: 4] (241/469) | Loss: 0.0167 | top1: 99.8671 | top5: 100.0000 
[epoch: 4] (251/469) | Loss: 0.0168 | top1: 99.8693 | top5: 100.0000 
[epoch: 4] (261/469) | Loss: 0.0170 | top1: 99.8713 | top5: 100.0000 
[epoch: 4] (271/469) | Loss: 0.0170 | top1: 99.8674 | top5: 100.0000 
[epoch: 4] (281/469) | Loss: 0.0172 | top1: 99.8638 | top5: 100.0000 
[epoch: 4] (291/469) | Loss: 0.0172 | top1: 99.8604 | top5: 100.0000 
[epoch: 4] (301/469) | Loss: 0.0175 | top1: 99.8598 | top5: 100.0000 
[epoch: 4] (311/469) | Loss: 0.0174 | top1: 99.8618 | top5: 100.0000 
[epoch: 4] (321/469) | Loss: 0.0174 | top1: 99.8637 | top5: 100.0000 
[epoch: 4] (331/469) | Loss: 0.0176 | top1: 99.8631 | top5: 100.0000 
[epoch: 4] (341/469) | Loss: 0.0177 | top1: 99.8625 | top5: 100.0000 
[epoch: 4] (351/469) | Loss: 0.0176 | top1: 99.8642 | top5: 100.0000 
[epoch: 4] (361/469) | Loss: 0.0175 | top1: 99.8680 | top5: 100.0000 
[epoch: 4] (371/469) | Loss: 0.0175 | top1: 99.8652 | top5: 100.0000 
[epoch: 4] (381/469) | Loss: 0.0176 | top1: 99.8647 | top5: 100.0000 
[epoch: 4] (391/469) | Loss: 0.0178 | top1: 99.8601 | top5: 100.0000 
[epoch: 4] (401/469) | Loss: 0.0178 | top1: 99.8597 | top5: 100.0000 
[epoch: 4] (411/469) | Loss: 0.0179 | top1: 99.8517 | top5: 100.0000 
[epoch: 4] (421/469) | Loss: 0.0180 | top1: 99.8478 | top5: 100.0000 
[epoch: 4] (431/469) | Loss: 0.0181 | top1: 99.8459 | top5: 100.0000 
[epoch: 4] (441/469) | Loss: 0.0185 | top1: 99.8441 | top5: 99.9982 
[epoch: 4] (451/469) | Loss: 0.0187 | top1: 99.8406 | top5: 99.9983 
[epoch: 4] (461/469) | Loss: 0.0185 | top1: 99.8441 | top5: 99.9983 

Training Epoch: [5 | 200] LR: 0.000100
[epoch: 5] (1/469) | Loss: 0.0202 | top1: 100.0000 | top5: 100.0000 
[epoch: 5] (11/469) | Loss: 0.0114 | top1: 99.8580 | top5: 100.0000 
[epoch: 5] (21/469) | Loss: 0.0140 | top1: 99.8512 | top5: 100.0000 
[epoch: 5] (31/469) | Loss: 0.0128 | top1: 99.8740 | top5: 100.0000 
[epoch: 5] (41/469) | Loss: 0.0107 | top1: 99.9047 | top5: 100.0000 
[epoch: 5] (51/469) | Loss: 0.0118 | top1: 99.9234 | top5: 100.0000 
[epoch: 5] (61/469) | Loss: 0.0119 | top1: 99.9360 | top5: 100.0000 
[epoch: 5] (71/469) | Loss: 0.0115 | top1: 99.9450 | top5: 100.0000 
[epoch: 5] (81/469) | Loss: 0.0114 | top1: 99.9421 | top5: 100.0000 
[epoch: 5] (91/469) | Loss: 0.0117 | top1: 99.9399 | top5: 100.0000 
[epoch: 5] (101/469) | Loss: 0.0121 | top1: 99.9459 | top5: 100.0000 
[epoch: 5] (111/469) | Loss: 0.0122 | top1: 99.9437 | top5: 100.0000 
[epoch: 5] (121/469) | Loss: 0.0125 | top1: 99.9419 | top5: 100.0000 
[epoch: 5] (131/469) | Loss: 0.0128 | top1: 99.9344 | top5: 100.0000 
[epoch: 5] (141/469) | Loss: 0.0128 | top1: 99.9391 | top5: 100.0000 
[epoch: 5] (151/469) | Loss: 0.0134 | top1: 99.9327 | top5: 100.0000 
[epoch: 5] (161/469) | Loss: 0.0141 | top1: 99.9272 | top5: 100.0000 
[epoch: 5] (171/469) | Loss: 0.0146 | top1: 99.9223 | top5: 100.0000 
[epoch: 5] (181/469) | Loss: 0.0144 | top1: 99.9266 | top5: 100.0000 
[epoch: 5] (191/469) | Loss: 0.0146 | top1: 99.9223 | top5: 100.0000 
[epoch: 5] (201/469) | Loss: 0.0150 | top1: 99.9184 | top5: 100.0000 
[epoch: 5] (211/469) | Loss: 0.0151 | top1: 99.9148 | top5: 100.0000 
[epoch: 5] (221/469) | Loss: 0.0154 | top1: 99.9116 | top5: 100.0000 
[epoch: 5] (231/469) | Loss: 0.0153 | top1: 99.9121 | top5: 100.0000 
[epoch: 5] (241/469) | Loss: 0.0157 | top1: 99.9027 | top5: 100.0000 
[epoch: 5] (251/469) | Loss: 0.0155 | top1: 99.9035 | top5: 100.0000 
[epoch: 5] (261/469) | Loss: 0.0156 | top1: 99.9042 | top5: 100.0000 
[epoch: 5] (271/469) | Loss: 0.0155 | top1: 99.9049 | top5: 100.0000 
[epoch: 5] (281/469) | Loss: 0.0157 | top1: 99.8999 | top5: 100.0000 
[epoch: 5] (291/469) | Loss: 0.0155 | top1: 99.9034 | top5: 100.0000 
[epoch: 5] (301/469) | Loss: 0.0154 | top1: 99.9066 | top5: 100.0000 
[epoch: 5] (311/469) | Loss: 0.0152 | top1: 99.9071 | top5: 100.0000 
[epoch: 5] (321/469) | Loss: 0.0152 | top1: 99.9051 | top5: 100.0000 
[epoch: 5] (331/469) | Loss: 0.0153 | top1: 99.9056 | top5: 100.0000 
[epoch: 5] (341/469) | Loss: 0.0154 | top1: 99.9084 | top5: 100.0000 
[epoch: 5] (351/469) | Loss: 0.0154 | top1: 99.9065 | top5: 100.0000 
[epoch: 5] (361/469) | Loss: 0.0154 | top1: 99.9048 | top5: 100.0000 
[epoch: 5] (371/469) | Loss: 0.0155 | top1: 99.9010 | top5: 99.9979 
[epoch: 5] (381/469) | Loss: 0.0157 | top1: 99.8995 | top5: 99.9979 
[epoch: 5] (391/469) | Loss: 0.0157 | top1: 99.8981 | top5: 99.9980 
[epoch: 5] (401/469) | Loss: 0.0156 | top1: 99.8967 | top5: 99.9981 
[epoch: 5] (411/469) | Loss: 0.0156 | top1: 99.8974 | top5: 99.9981 
[epoch: 5] (421/469) | Loss: 0.0157 | top1: 99.8979 | top5: 99.9981 
[epoch: 5] (431/469) | Loss: 0.0159 | top1: 99.8931 | top5: 99.9982 
[epoch: 5] (441/469) | Loss: 0.0161 | top1: 99.8955 | top5: 99.9982 
[epoch: 5] (451/469) | Loss: 0.0161 | top1: 99.8961 | top5: 99.9983 
[epoch: 5] (461/469) | Loss: 0.0161 | top1: 99.8966 | top5: 99.9983 

Training Epoch: [6 | 200] LR: 0.000100
[epoch: 6] (1/469) | Loss: 0.0124 | top1: 100.0000 | top5: 100.0000 
[epoch: 6] (11/469) | Loss: 0.0115 | top1: 99.8580 | top5: 100.0000 
[epoch: 6] (21/469) | Loss: 0.0120 | top1: 99.9256 | top5: 100.0000 
[epoch: 6] (31/469) | Loss: 0.0115 | top1: 99.8488 | top5: 100.0000 
[epoch: 6] (41/469) | Loss: 0.0119 | top1: 99.8857 | top5: 100.0000 
[epoch: 6] (51/469) | Loss: 0.0107 | top1: 99.8928 | top5: 100.0000 
[epoch: 6] (61/469) | Loss: 0.0108 | top1: 99.8975 | top5: 100.0000 
[epoch: 6] (71/469) | Loss: 0.0111 | top1: 99.9010 | top5: 100.0000 
[epoch: 6] (81/469) | Loss: 0.0111 | top1: 99.9035 | top5: 100.0000 
[epoch: 6] (91/469) | Loss: 0.0109 | top1: 99.9056 | top5: 100.0000 
[epoch: 6] (101/469) | Loss: 0.0113 | top1: 99.9149 | top5: 100.0000 
[epoch: 6] (111/469) | Loss: 0.0123 | top1: 99.9015 | top5: 100.0000 
[epoch: 6] (121/469) | Loss: 0.0119 | top1: 99.9096 | top5: 100.0000 
[epoch: 6] (131/469) | Loss: 0.0118 | top1: 99.9046 | top5: 100.0000 
[epoch: 6] (141/469) | Loss: 0.0118 | top1: 99.9058 | top5: 100.0000 
[epoch: 6] (151/469) | Loss: 0.0115 | top1: 99.9120 | top5: 100.0000 
[epoch: 6] (161/469) | Loss: 0.0116 | top1: 99.9078 | top5: 100.0000 
[epoch: 6] (171/469) | Loss: 0.0123 | top1: 99.9041 | top5: 100.0000 
[epoch: 6] (181/469) | Loss: 0.0122 | top1: 99.9094 | top5: 100.0000 
[epoch: 6] (191/469) | Loss: 0.0121 | top1: 99.9141 | top5: 100.0000 
[epoch: 6] (201/469) | Loss: 0.0120 | top1: 99.9184 | top5: 100.0000 
[epoch: 6] (211/469) | Loss: 0.0121 | top1: 99.9222 | top5: 100.0000 
[epoch: 6] (221/469) | Loss: 0.0118 | top1: 99.9258 | top5: 100.0000 
[epoch: 6] (231/469) | Loss: 0.0118 | top1: 99.9290 | top5: 100.0000 
[epoch: 6] (241/469) | Loss: 0.0121 | top1: 99.9287 | top5: 100.0000 
[epoch: 6] (251/469) | Loss: 0.0122 | top1: 99.9315 | top5: 100.0000 
[epoch: 6] (261/469) | Loss: 0.0122 | top1: 99.9282 | top5: 100.0000 
[epoch: 6] (271/469) | Loss: 0.0124 | top1: 99.9250 | top5: 100.0000 
[epoch: 6] (281/469) | Loss: 0.0124 | top1: 99.9222 | top5: 100.0000 
[epoch: 6] (291/469) | Loss: 0.0124 | top1: 99.9141 | top5: 100.0000 
[epoch: 6] (301/469) | Loss: 0.0125 | top1: 99.9143 | top5: 100.0000 
[epoch: 6] (311/469) | Loss: 0.0126 | top1: 99.9171 | top5: 100.0000 
[epoch: 6] (321/469) | Loss: 0.0125 | top1: 99.9173 | top5: 100.0000 
[epoch: 6] (331/469) | Loss: 0.0126 | top1: 99.9198 | top5: 100.0000 
[epoch: 6] (341/469) | Loss: 0.0125 | top1: 99.9221 | top5: 100.0000 
[epoch: 6] (351/469) | Loss: 0.0124 | top1: 99.9243 | top5: 100.0000 
[epoch: 6] (361/469) | Loss: 0.0124 | top1: 99.9243 | top5: 100.0000 
[epoch: 6] (371/469) | Loss: 0.0125 | top1: 99.9200 | top5: 100.0000 
[epoch: 6] (381/469) | Loss: 0.0125 | top1: 99.9200 | top5: 100.0000 
[epoch: 6] (391/469) | Loss: 0.0126 | top1: 99.9201 | top5: 100.0000 
[epoch: 6] (401/469) | Loss: 0.0127 | top1: 99.9221 | top5: 100.0000 
[epoch: 6] (411/469) | Loss: 0.0127 | top1: 99.9202 | top5: 100.0000 
[epoch: 6] (421/469) | Loss: 0.0129 | top1: 99.9183 | top5: 100.0000 
[epoch: 6] (431/469) | Loss: 0.0129 | top1: 99.9166 | top5: 100.0000 
[epoch: 6] (441/469) | Loss: 0.0131 | top1: 99.9114 | top5: 100.0000 
[epoch: 6] (451/469) | Loss: 0.0131 | top1: 99.9117 | top5: 100.0000 
[epoch: 6] (461/469) | Loss: 0.0133 | top1: 99.9051 | top5: 100.0000 

Training Epoch: [7 | 200] LR: 0.000100
[epoch: 7] (1/469) | Loss: 0.0007 | top1: 100.0000 | top5: 100.0000 
[epoch: 7] (11/469) | Loss: 0.0086 | top1: 99.9290 | top5: 100.0000 
[epoch: 7] (21/469) | Loss: 0.0105 | top1: 99.9256 | top5: 100.0000 
[epoch: 7] (31/469) | Loss: 0.0117 | top1: 99.9244 | top5: 100.0000 
[epoch: 7] (41/469) | Loss: 0.0121 | top1: 99.9428 | top5: 100.0000 
[epoch: 7] (51/469) | Loss: 0.0116 | top1: 99.9234 | top5: 100.0000 
[epoch: 7] (61/469) | Loss: 0.0118 | top1: 99.8975 | top5: 100.0000 
[epoch: 7] (71/469) | Loss: 0.0116 | top1: 99.8900 | top5: 100.0000 
[epoch: 7] (81/469) | Loss: 0.0115 | top1: 99.9035 | top5: 100.0000 
[epoch: 7] (91/469) | Loss: 0.0115 | top1: 99.9141 | top5: 100.0000 
[epoch: 7] (101/469) | Loss: 0.0118 | top1: 99.9072 | top5: 100.0000 
[epoch: 7] (111/469) | Loss: 0.0117 | top1: 99.9085 | top5: 100.0000 
[epoch: 7] (121/469) | Loss: 0.0121 | top1: 99.9096 | top5: 100.0000 
[epoch: 7] (131/469) | Loss: 0.0121 | top1: 99.9105 | top5: 100.0000 
[epoch: 7] (141/469) | Loss: 0.0129 | top1: 99.9113 | top5: 100.0000 
[epoch: 7] (151/469) | Loss: 0.0127 | top1: 99.9120 | top5: 100.0000 
[epoch: 7] (161/469) | Loss: 0.0130 | top1: 99.9127 | top5: 100.0000 
[epoch: 7] (171/469) | Loss: 0.0130 | top1: 99.9178 | top5: 100.0000 
[epoch: 7] (181/469) | Loss: 0.0127 | top1: 99.9223 | top5: 100.0000 
[epoch: 7] (191/469) | Loss: 0.0127 | top1: 99.9264 | top5: 100.0000 
[epoch: 7] (201/469) | Loss: 0.0133 | top1: 99.9300 | top5: 100.0000 
[epoch: 7] (211/469) | Loss: 0.0140 | top1: 99.9111 | top5: 100.0000 
[epoch: 7] (221/469) | Loss: 0.0140 | top1: 99.9116 | top5: 100.0000 
